"Channel","Division","Market","Banner/RD Name","ERDAT","Order Date","Delivery Date (From)","Sold To Name -   EN","SoldToCustomer","ShipToCustomer","Customer PO No","OrderNo","Plant","产品条行码","KDMAT","Material","Material Description","品类","包装/箱","UOM","Order Quantity","Confirmed Order Quantity","Delivery Quantity","NewMaterial","NewLFIMG","DeliveryNo","Description","不含税价格","Order Value","订单类型","Ord Reason","ZCCRValue","CutReasonCode","砍单原因","未满足单品补货指引","MSU/箱","下单数量MSU","有效下单数量 MSU","分货数量 MSU","未满足数量MSU","促销装配额开放日缺货Y/N","Free Goods","ZEER Index"
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779115","0115329471","A680","6903148283660","100003980995","000000000080682870","帮宝适清新帮纸尿裤大包装小码64片","Baby Care","4","CS",53,53,53,"","","0064173671","S07--2000CS","309.35","18047.03","","","","","","","0.001422","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779115","0115329471","A680","6903148334256","100033007517","000000000080721024","帮宝适一级帮纸尿裤大码72片","Baby Care","1","CS",60,60,60,"","","0064173671","S07--2000CS","166.9","11022.6","","","","","","","0.0004","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779115","0115329471","A680","6903148316764","100033040816","000000000080684509","帮宝适袋鼠裤纸尿裤大码32片","Baby Care","4","CS",30,30,30,"","","0064173671","S07--2000CS","295.92","8618.1","","","","","","","0.000711","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355779156","0115329477","A680","6903148283745","100006768630","000000000080683081","帮宝适清新帮拉拉裤大包装中码50片","Baby Care","4","CS",68,68,68,"","","0064173676","S05--200CS","278.63","20855.6","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355779156","0115329477","A680","6903148334249","100033007515","000000000080721023","帮宝适一级帮纸尿裤中码92片","Baby Care","1","CS",60,60,60,"","","0064173676","S05--200CS","166.9","11022.6","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355779156","0115329477","A680","6903148335901","100036057549","000000000080725629","帮宝适一级帮纸尿裤大码48片","Baby Care","3","CS",13,13,13,"","","0064173676","S05--200CS","333.8","4776.59","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764979","0115329482","A680","6903148204870","1163863","000000000082304645","帮宝适超薄干爽系列棕箱装小号164片","Baby Care","1","CS",8,8,8,"","","0064173681","S07--2000CS","142.48","1254.64","","","","","","","0.000911","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764979","0115329482","A680","6903148324318","100018601981","000000000080684446","帮宝适袋鼠裤拉拉裤加大码26片","Baby Care","4","CS",14,14,14,"","","0064173681","S07--2000CS","295.92","4021.78","","","","","","","0.000577","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764979","0115329482","A680","6903148316764","100033040816","000000000080684509","帮宝适袋鼠裤纸尿裤大码32片","Baby Care","4","CS",5,5,5,"","","0064173681","S07--2000CS","295.92","1436.35","","","","","","","0.000711","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765068","0115329487","A680","4902430680349","4508075","000000000080697342","帮宝适一级帮拉拉裤大码46片X3","Baby Care","3","CS",2,2,2,"000000000080751597","2","0064173685","S07--2000CS","328.5","723.18","","","","","","","0.000766","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765068","0115329487","A680","6903148283653","100006768650","000000000080682871","帮宝适清新帮纸尿裤大包装初生码76片","Baby Care","4","CS",34,34,34,"","","0064173685","S07--2000CS","309.35","11577.34","","","","","","","0.001688","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765068","0115329487","A680","6903148344682","100050889880","000000000080758656","帮宝适一级帮拉拉裤加加加大码21片","Baby Care","3","CS",7,7,7,"","","0064173685","S07--2000CS","228.6","1761.41","","","","","","","0.00035","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765062","0115329492","A680","6903148316757","100018601979","000000000080684508","帮宝适袋鼠裤纸尿裤中码38片","Baby Care","4","CS",2,2,2,"","","0064173688","S07--2000CS","295.92","574.54","","","","","","","0.000844","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765062","0115329492","A680","6903148324318","100018601981","000000000080684446","帮宝适袋鼠裤拉拉裤加大码26片","Baby Care","4","CS",16,16,16,"","","0064173688","S07--2000CS","295.92","4596.32","","","","","","","0.000577","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765062","0115329492","A680","6903148335901","100036057549","000000000080725629","帮宝适一级帮纸尿裤大码48片","Baby Care","3","CS",23,23,23,"","","0064173688","S07--2000CS","333.8","8450.89","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765053","0115329497","A680","4902430680431","4508077","000000000080697339","帮宝适一级帮拉拉裤加大码40片X3","Baby Care","3","CS",17,17,17,"000000000080751596","17","0064173692","S07--2000CS","328.5","6147.03","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765053","0115329497","A680","6903148334249","100033007515","000000000080721023","帮宝适一级帮纸尿裤中码92片","Baby Care","1","CS",6,6,6,"","","0064173692","S07--2000CS","166.9","1102.26","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765053","0115329497","A680","6903148343937","100050891348","000000000080754686","帮宝适一级帮拉拉裤加加加大码48片","Baby Care","1","CS",41,41,41,"","","0064173692","S07--2000CS","166.9","7532.11","","","","","","","0.000266","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765319","0115329500","A680","6903148170465","695466","000000000082297616","帮宝适超薄干爽系列超值彩箱装中号192片","Baby Care","1","CS",6,6,6,"","","0064173706","S05--200CS","231.14","1526.58","","","","","","","0.001066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765319","0115329500","A680","6903148334225","100033007521","000000000080720907","帮宝适一级帮纸尿裤加大码64片","Baby Care","1","CS",10,10,10,"","","0064173706","S05--200CS","166.9","1837.1","","","","","","","0.000333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765319","0115329500","A680","6903148344989","100057740383","000000000080760306","帮宝适一级帮纸尿裤初生码58片","Baby Care","3","CS",2,2,2,"","","0064173706","S05--200CS","228.6","503.26","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765321","0115329504","A680","6903148316757","100018601979","000000000080684508","帮宝适袋鼠裤纸尿裤中码38片","Baby Care","4","CS",3,3,3,"","","0064173720","S05--200CS","295.92","861.81","","","","","","","0.000844","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765321","0115329504","A680","6903148334249","100033007515","000000000080721023","帮宝适一级帮纸尿裤中码92片","Baby Care","1","CS",24,24,24,"","","0064173720","S05--200CS","166.9","4409.04","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765321","0115329504","A680","6903148344958","100057740335","000000000080760303","帮宝适一级帮纸尿裤大码33片","Baby Care","3","CS",3,3,3,"","","0064173720","S05--200CS","228.6","754.89","","","","","","","0.00055","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765002","0115329507","A680","4902430762472","4508081","000000000080696683","帮宝适一级帮拉拉裤加大码64片","Baby Care","1","CS",118,118,118,"000000000080750982","118","0064173733","S07--2000CS","166.9","21677.78","","","","","","","0.000355","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765002","0115329507","A680","6903148308431","100018527576","000000000080746224","帮宝适奢宠黑金帮纸尿裤初生码70片","Baby Care","6","CS",1,1,1,"","","0064173733","S07--2000CS","682.97","662.99","","","","","","","0.002333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765002","0115329507","A680","6903148283684","100026779846","000000000080682899","帮宝适清新帮纸尿裤大包装大码46片","Baby Care","4","CS",103,103,103,"","","0064173733","S07--2000CS","309.35","35072.53","","","","","","","0.001022","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764988","0115329511","A680","6903148170465","695466","000000000082297616","帮宝适超薄干爽系列超值彩箱装中号192片","Baby Care","1","CS",17,17,17,"","","0064173748","S07--2000CS","231.14","4325.14","","","","","","","0.001066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764988","0115329511","A680","6903148333280","100033007713","000000000080717831","帮宝适一级帮纸尿裤小包装小码30片","Baby Care","4","CS",5,5,5,"","","0064173748","S07--2000CS","230","1265.85","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765005","0115329516","A680","4902430680349","4508075","000000000080697342","帮宝适一级帮拉拉裤大码46片X3","Baby Care","3","CS",1,1,1,"000000000080751597","1","0064173767","S07--2000CS","328.5","361.6","","","","","","","0.000766","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765005","0115329516","A680","4902430680431","4508077","000000000080697339","帮宝适一级帮拉拉裤加大码40片X3","Baby Care","3","CS",7,7,7,"000000000080751596","7","0064173767","S07--2000CS","328.5","2531.13","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355765005","0115329516","A680","6903148316122","100025770986","000000000080696689","帮宝适一级帮拉拉裤可售卖试用装大码4片装","Baby Care","30","CS",1,1,1,"000000000080750990","1","0064173767","S07--2000CS","287.5","316.47","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764974","0115329521","A680","6903148283660","100003980995","000000000080682870","帮宝适清新帮纸尿裤大包装小码64片","Baby Care","4","CS",100,100,100,"","","0064173778","S07--2000CS","309.35","34051","","","","","","","0.001422","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764974","0115329521","A680","6903148334256","100033007517","000000000080721024","帮宝适一级帮纸尿裤大码72片","Baby Care","1","CS",66,66,66,"","","0064173778","S07--2000CS","166.9","12124.86","","","","","","","0.0004","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764991","0115329528","A680","6903148308523","100018527578","000000000082323031","帮宝适肌之奢宠拉拉裤JVD2加大码31片","Baby Care","6","CS",3,3,3,"000000000080746230","3","0064173786","S07--2000CS","680.53","1981.89","","","","","","","0.001033","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764991","0115329528","A680","6903148333310","100033007497","000000000080717833","帮宝适一级帮纸尿裤小包装中码30片","Baby Care","4","CS",4,4,4,"","","0064173786","S07--2000CS","230","1012.68","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764991","0115329528","A680","6903148316771","100033040814","000000000080684510","帮宝适袋鼠裤纸尿裤加大码26片","Baby Care","4","CS",1,1,1,"","","0064173786","S07--2000CS","295.92","287.27","","","","","","","0.000577","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764997","0115329531","A680","6903148283653","100006768650","000000000080682871","帮宝适清新帮纸尿裤大包装初生码76片","Baby Care","4","CS",11,11,11,"","","0064173796","S07--2000CS","309.35","3745.61","","","","","","","0.001688","","","","","","",""
