"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921577","2003241433","1355619481","115330034","10","80736558","###########2.55##","CS","11","11","968.66","D902","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618929","115328786","50","80736560","###########508#","CS","6","6","324.24","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","30","80736560","###########508#","CS","4","4","216.16","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618977","115330100","40","80736560","###########508#","CS","23","23","1,242.92","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618810","115330006","50","80736560","###########508#","CS","25","25","1,351.00","A715","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619186","115328734","20","80736560","###########508#","CS","25","25","1,351.00","A672","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619391","115328752","30","80736560","###########508#","CS","20","20","1,080.80","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619309","115330104","40","80736560","###########508#","CS","25","25","1,351.00","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619280","115330024","20","80736560","###########508#","CS","6","6","324.24","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355619127","115328759","30","80736560","###########508#","CS","25","25","1,351.00","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619232","115328748","20","80736560","###########508#","CS","25","25","1,351.00","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355619028","115330136","30","80736560","###########508#","CS","25","25","1,351.00","D191","6.90315E+12","30"
"20230706","2002921582","2003237263","1355619535","115330132","10","80736560","###########508#","CS","15","15","810.6","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355619071","115329987","40","80736560","###########508#","CS","4","4","216.16","A673","6.90315E+12","40"
"20230706","2002921577","2003241433","1355619482","115330046","10","80736560","###########508#","CS","10","10","540.4","D902","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618931","115328789","40","80736566","###########5.5KGX2","CS","75","75","6,933.00","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618977","115330100","70","80736566","###########5.5KGX2","CS","36","36","3,327.84","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618805","115330011","50","80736566","###########5.5KGX2","CS","325","134","12,386.96","A715","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619229","115328750","100","80736566","###########5.5KGX2","CS","15","15","1,386.60","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618713","115330121","80","80736566","###########5.5KGX2","CS","70","70","6,470.80","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355618518","115329982","70","80736566","###########5.5KGX2","CS","77","77","7,117.88","A673","6.90315E+12","50"
"20230706","2002921577","2003241433","1355619481","115330034","70","80736566","###########5.5KGX2","CS","50","50","4,622.00","A673","6.90315E+12","40"
"20230706","2002921603","2002941104","1355618977","115330100","60","80736571","###########(#####)5##","CS","20","20","1,714.60","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618814","115329969","10","80736571","###########(#####)5##","CS","79","79","6,772.67","A715","6.90315E+12","50"
"20230706","2002921582","2002921587","1355619127","115328759","50","80736571","###########(#####)5##","CS","244","244","20,918.12","C816","6.90315E+12","50"
"20230706","2002921600","2002921678","1354649229","115326622","10","80736572","###########5##","CS","950","950","81,443.50","5204","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","10","80736572","###########5##","CS","197","197","16,888.81","A680","6.90315E+12","30"
"20230706","2002921611","2002921612","1355733375","115329984","30","80736983","##########400G","CS","6","6","1,926.78","A716","6.90315E+12","50"
"20230706","2002921600","2002941152","1355733995","115329164","80","80736985","##########1000G","CS","8","8","2,703.92","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735164","115329993","50","80736985","##########1000G","CS","22","22","7,435.78","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732901","115330093","90","80736985","##########1000G","CS","6","6","2,027.94","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355733375","115329984","80","80736985","##########1000G","CS","6","6","2,027.94","A716","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733210","115330090","190","80736985","##########1000G","CS","40","40","13,519.60","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733608","115330058","20","80736985","##########1000G","CS","3","3","1,014.00","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732576","115329995","40","80736985","##########1000G","CS","5","5","1,689.95","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734250","115330031","140","80736985","##########1000G","CS","69","69","23,321.31","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735026","115330145","100","80736985","##########1000G","CS","1","1","337.99","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734782","115329055","170","80736985","##########1000G","CS","14","14","4,731.86","A673","6.90315E+12","50"
"20230706","2002921577","2002942308","1355732723","115329988","70","80736985","##########1000G","CS","4","4","1,351.96","A673","6.90315E+12","40"
"20230706","2002921600","2002941152","1355819240","115329926","160","80737216","OLAY###########730ml","CS","8","8","2,962.56","A680","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820023","115330001","120","80737216","OLAY###########730ml","CS","29","29","10,739.28","A716","6.90315E+12","30"
"20230706","2002920557","2002921387","1355818720","115329883","160","80737216","OLAY###########730ml","CS","3","3","1,110.96","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818284","115329892","110","80737216","OLAY###########730ml","CS","19","19","7,036.08","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355817972","115329869","170","80737216","OLAY###########730ml","CS","5","5","1,851.60","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818869","115329870","170","80737216","OLAY###########730ml","CS","6","6","2,221.92","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","200","80737216","OLAY###########730ml","CS","3","3","1,110.96","A673","6.90315E+12","40"
"20230706","2002921582","2002921583","1355734228","115329095","180","80737736","#########500G+3####40ml","CS","1","1","280.56","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734781","115329048","230","80737736","#########500G+3####40ml","CS","2","2","561.1","A673","6.90315E+12","30"
"20230706","2002921600","2002941152","1355733996","115330151","190","80737744","##########(500#*2+400#)g","CS","1","1","777.33","A680","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732907","115329081","200","80737744","##########(500#*2+400#)g","CS","1","1","777.33","A715","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735028","115330089","270","80737744","##########(500#*2+400#)g","CS","2","2","1,554.66","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734788","115329061","260","80737744","##########(500#*2+400#)g","CS","4","4","3,109.32","A673","6.90315E+12","50"
"20230706","2002921600","2002941152","1355733995","115329164","90","80737957","##############530g","CS","25","25","10,285.50","A680","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732901","115330093","110","80737957","##############530g","CS","23","23","9,462.66","A715","6.90315E+12","50"
"20230706","2002920557","2003175464","1355733608","115330058","50","80737957","##############530g","CS","22","22","9,051.24","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732576","115329995","50","80737957","##############530g","CS","150","150","61,713.00","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734250","115330031","170","80737957","##############530g","CS","22","22","9,051.24","C810","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735026","115330145","130","80737957","##############530g","CS","21","21","8,639.82","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735419","115329981","40","80737957","##############530g","CS","12","12","4,937.04","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355732723","115329988","80","80737957","##############530g","CS","81","81","33,325.02","A673","6.90315E+12","40"
"20230706","2002921600","2002921678","1354649229","115326622","20","80738248","###############4.5##","CS","95","95","9,536.10","5204","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618930","115330103","90","80738248","###############4.5##","CS","51","51","5,119.38","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618477","115330149","20","80738248","###############4.5##","CS","56","56","5,621.28","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618978","115329974","90","80738248","###############4.5##","CS","55","55","5,520.90","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618814","115329969","90","80738248","###############4.5##","CS","161","161","16,161.18","A715","6.90315E+12","50"
"20230706","2002921607","2002921675","1355618860","115330019","30","80738248","###############4.5##","CS","25","25","2,509.50","A715","6.90315E+12","30"
"20230706","2002921611","2002921613","1355618574","115328775","60","80738248","###############4.5##","CS","75","75","7,528.50","A716","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619186","115328734","70","80738248","###############4.5##","CS","357","357","35,835.66","A672","6.90315E+12","50"
"20230706","2002920557","2002921500","1355619309","115330104","60","80738248","###############4.5##","CS","39","39","3,914.82","A672","6.90315E+12","30"
"20230706","2002920557","2002941154","1355618635","115330114","30","80738248","###############4.5##","CS","69","69","6,926.22","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619279","115328742","80","80738248","###############4.5##","CS","64","64","6,424.32","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355619127","115328759","100","80738248","###############4.5##","CS","36","36","3,613.68","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619231","115330143","60","80738248","###############4.5##","CS","226","226","22,685.88","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618714","115330106","30","80738248","###############4.5##","CS","113","113","11,342.94","A673","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618931","115328789","10","80738252","###############2.55##","CS","24","24","2,989.20","A680","6.90315E+12","50"
"20230706","2002921600","2003224920","1355618606","115328784","40","80738252","###############2.55##","CS","1","1","124.54","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618974","115328770","10","80738252","###############2.55##","CS","15","15","1,868.25","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618805","115330011","30","80738252","###############2.55##","CS","37","37","4,608.35","A715","6.90315E+12","50"
"20230706","2002921607","2002921675","1355618860","115330019","40","80738252","###############2.55##","CS","7","7","871.85","A715","6.90315E+12","30"
"20230706","2002920557","2002921386","1355619186","115328734","90","80738252","###############2.55##","CS","17","17","2,117.35","A672","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619386","115328745","70","80738252","###############2.55##","CS","19","19","2,366.45","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619310","115330129","50","80738252","###############2.55##","CS","25","25","3,113.75","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619280","115330024","60","80738252","###############2.55##","CS","1","1","124.54","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355619125","115328754","50","80738252","###############2.55##","CS","6","6","747.3","C816","6.90315E+12","50"
